OrderID,Date,Product,Category,Amount,CustomerID,City
6982,2024-01-16,Magazine,Books,59168,C622,Mumbai
6983,2024-01-17,Novel,Books,78554,C111,Delhi
6984,2024-01-10,Laptop,Electronics,86092,C463,Hyderabad
6985,2024-02-09,Bread,Grocery,36572,C679,Delhi
6986,2024-03-28,Dress,Clothing,95959,C407,Delhi
6987,2024-02-15,Chair,Furniture,4389,C849,Bangalore
6988,2024-01-21,Chair,Furniture,19140,C720,Delhi
6989,2024-02-13,Magazine,Books,55657,C821,Chennai
6990,2024-01-29,Rice,Grocery,65953,C538,Bangalore
6991,2024-01-15,Chair,Furniture,83039,C987,Chennai
6992,2024-01-23,Bread,Grocery,43662,C318,Hyderabad
6993,2024-02-21,Jeans,Clothing,44112,C751,Chennai
6994,2024-03-16,Comics,Books,34740,C223,Bangalore
6995,2024-03-11,Novel,Books,29698,C587,Hyderabad
6996,2024-01-08,Chair,Furniture,13237,C734,Hyderabad
6997,2024-01-04,Chair,Furniture,44570,C379,Mumbai
6998,2024-01-17,Chair,Furniture,94811,C298,Delhi
6999,2024-02-11,Comics,Books,13145,C773,Delhi
7000,2024-03-10,Comics,Books,32722,C935,Hyderabad
7001,2024-01-06,Textbook,Books,24284,C865,Mumbai
7002,2024-03-16,Novel,Books,96311,C843,Mumbai
7003,2024-03-20,Smartphone,Electronics,76851,C612,Mumbai
7004,2024-03-22,Table,Furniture,4078,C337,Delhi
7005,2024-03-05,Novel,Books,71598,C815,Bangalore
7006,2024-03-25,Bed,Furniture,99117,C263,Hyderabad
7007,2024-02-14,Jacket,Clothing,56284,C889,Delhi
7008,2024-03-22,Dress,Clothing,9381,C848,Mumbai
7009,2024-03-30,Jeans,Clothing,75276,C814,Chennai
7010,2024-02-02,Magazine,Books,94191,C850,Mumbai
7011,2024-03-04,Bread,Grocery,87465,C856,Chennai
7012,2024-03-11,Novel,Books,15148,C366,Chennai
7013,2024-01-18,Comics,Books,31998,C453,Mumbai
7014,2024-01-19,Milk,Grocery,62615,C227,Bangalore
7015,2024-01-05,T-Shirt,Clothing,68960,C275,Chennai
7016,2024-03-20,Milk,Grocery,2777,C528,Chennai
7017,2024-02-02,Comics,Books,91925,C548,Chennai
7018,2024-03-12,Bed,Furniture,58495,C914,Chennai
7019,2024-01-15,Bread,Grocery,57377,C108,Hyderabad
7020,2024-03-22,Jacket,Clothing,5778,C767,Bangalore
7021,2024-02-26,Bread,Grocery,30226,C809,Mumbai
7022,2024-03-02,Smartphone,Electronics,80844,C314,Hyderabad
7023,2024-03-28,Laptop,Electronics,53715,C793,Hyderabad
7024,2024-03-30,Jeans,Clothing,18590,C751,Hyderabad
7025,2024-03-17,Table,Furniture,62071,C590,Chennai
7026,2024-02-23,Novel,Books,45156,C578,Bangalore
7027,2024-02-06,Jeans,Clothing,2470,C694,Chennai
7028,2024-01-13,Laptop,Electronics,18225,C179,Delhi
7029,2024-01-28,Comics,Books,79084,C225,Bangalore
7030,2024-01-20,Eggs,Grocery,31934,C435,Delhi
7031,2024-02-21,Tablet,Electronics,67199,C600,Chennai
7032,2024-03-09,Novel,Books,72327,C975,Bangalore
7033,2024-01-14,Tablet,Electronics,40547,C164,Hyderabad
7034,2024-01-16,Laptop,Electronics,57656,C436,Hyderabad
7035,2024-01-31,Eggs,Grocery,27351,C803,Hyderabad
7036,2024-01-20,Novel,Books,87074,C413,Mumbai
7037,2024-02-23,Table,Furniture,9618,C101,Bangalore
7038,2024-03-07,Jeans,Clothing,86305,C636,Chennai
7039,2024-01-23,Bed,Furniture,87799,C457,Bangalore
7040,2024-03-13,Dress,Clothing,83217,C934,Delhi
7041,2024-01-13,Jeans,Clothing,19486,C599,Bangalore
7042,2024-02-23,T-Shirt,Clothing,844,C911,Chennai
7043,2024-03-23,Couch,Furniture,64541,C129,Mumbai
7044,2024-01-27,Novel,Books,59798,C646,Hyderabad
7045,2024-02-27,Laptop,Electronics,79884,C363,Bangalore
7046,2024-02-05,Comics,Books,63087,C984,Bangalore
7047,2024-03-30,Novel,Books,2395,C476,Chennai
7048,2024-01-19,Eggs,Grocery,3631,C649,Mumbai
7049,2024-03-23,Novel,Books,90029,C736,Delhi
7050,2024-03-11,T-Shirt,Clothing,3993,C371,Hyderabad
7051,2024-01-19,Jeans,Clothing,31882,C672,Chennai
7052,2024-03-21,Table,Furniture,96305,C161,Mumbai
7053,2024-03-04,Milk,Grocery,13793,C270,Delhi
7054,2024-01-02,Smartphone,Electronics,97390,C359,Chennai
7055,2024-02-04,Table,Furniture,15184,C130,Bangalore
7056,2024-03-25,Table,Furniture,95290,C883,Hyderabad
7057,2024-02-03,Milk,Grocery,58776,C571,Delhi
7058,2024-03-08,Rice,Grocery,23227,C821,Hyderabad
7059,2024-01-16,Rice,Grocery,32093,C306,Bangalore
7060,2024-02-25,Jacket,Clothing,55895,C862,Delhi
7061,2024-01-26,T-Shirt,Clothing,6183,C166,Bangalore
7062,2024-01-16,Eggs,Grocery,10951,C708,Chennai
7063,2024-02-09,T-Shirt,Clothing,12168,C526,Chennai
7064,2024-01-27,Laptop,Electronics,97581,C998,Mumbai
7065,2024-01-30,Monitor,Electronics,31691,C608,Delhi
7066,2024-02-08,Novel,Books,90782,C504,Chennai
7067,2024-02-22,Laptop,Electronics,50443,C768,Delhi
7068,2024-03-02,T-Shirt,Clothing,61436,C570,Hyderabad
7069,2024-02-07,Milk,Grocery,63259,C268,Delhi
7070,2024-01-09,Novel,Books,2744,C202,Bangalore
7071,2024-02-10,Comics,Books,17187,C736,Hyderabad
7072,2024-01-19,Tablet,Electronics,94347,C347,Bangalore
7073,2024-02-26,Jeans,Clothing,58954,C205,Mumbai
7074,2024-03-26,Jacket,Clothing,41783,C743,Delhi
7075,2024-03-31,Textbook,Books,2054,C948,Chennai
7076,2024-03-01,Laptop,Electronics,42184,C803,Chennai
7077,2024-01-26,Magazine,Books,56811,C460,Mumbai
7078,2024-01-24,Comics,Books,63776,C290,Delhi
7079,2024-03-24,Dress,Clothing,55626,C398,Chennai
7080,2024-02-11,Laptop,Electronics,12170,C478,Bangalore
7081,2024-02-20,Table,Furniture,76721,C739,Hyderabad
7082,2024-03-10,T-Shirt,Clothing,27829,C174,Delhi
7083,2024-02-13,Couch,Furniture,56149,C603,Chennai
7084,2024-01-31,Magazine,Books,38982,C813,Mumbai
7085,2024-03-23,Laptop,Electronics,92553,C892,Hyderabad
7086,2024-03-29,Laptop,Electronics,31943,C375,Chennai
7087,2024-01-05,Comics,Books,17336,C255,Mumbai
7088,2024-03-26,Textbook,Books,94043,C952,Chennai
7089,2024-02-21,Comics,Books,72532,C643,Bangalore
7090,2024-01-20,Tablet,Electronics,60998,C703,Chennai
7091,2024-03-03,T-Shirt,Clothing,73428,C710,Delhi
7092,2024-02-11,Jeans,Clothing,40741,C183,Mumbai
7093,2024-01-23,Couch,Furniture,1330,C380,Hyderabad
7094,2024-02-10,Bread,Grocery,4886,C790,Hyderabad
7095,2024-02-29,Rice,Grocery,1971,C820,Hyderabad
7096,2024-03-06,Couch,Furniture,47132,C326,Chennai
7097,2024-02-07,Laptop,Electronics,65736,C594,Hyderabad
7098,2024-02-24,Jeans,Clothing,44255,C409,Delhi
7099,2024-01-31,Milk,Grocery,34176,C270,Hyderabad
7100,2024-02-01,Milk,Grocery,84527,C493,Delhi
7101,2024-01-24,Dress,Clothing,87226,C622,Hyderabad
7102,2024-01-18,T-Shirt,Clothing,20440,C491,Hyderabad
7103,2024-02-09,Rice,Grocery,45460,C467,Chennai
7104,2024-03-09,Smartphone,Electronics,68722,C471,Delhi
7105,2024-02-19,Comics,Books,1620,C962,Hyderabad
7106,2024-03-02,Dress,Clothing,72975,C328,Chennai
7107,2024-02-17,Comics,Books,55058,C607,Bangalore
7108,2024-02-05,Chair,Furniture,92259,C541,Chennai
7109,2024-03-09,Couch,Furniture,50419,C305,Bangalore
7110,2024-03-09,T-Shirt,Clothing,35935,C221,Hyderabad
7111,2024-03-26,Smartphone,Electronics,8269,C973,Bangalore
7112,2024-03-09,Bread,Grocery,8092,C714,Bangalore
7113,2024-02-28,Jacket,Clothing,11854,C328,Mumbai
7114,2024-03-13,Bed,Furniture,90933,C490,Mumbai
7115,2024-01-27,Smartphone,Electronics,66646,C878,Bangalore
7116,2024-01-08,Comics,Books,95934,C384,Chennai
7117,2024-03-12,Monitor,Electronics,6140,C784,Bangalore
7118,2024-03-18,Laptop,Electronics,61312,C260,Bangalore
7119,2024-01-27,Bed,Furniture,81757,C807,Mumbai
7120,2024-02-06,Rice,Grocery,89327,C386,Bangalore
7121,2024-01-29,Tablet,Electronics,30859,C223,Hyderabad
7122,2024-01-12,Table,Furniture,12955,C380,Delhi
7123,2024-01-22,Laptop,Electronics,35289,C415,Mumbai
7124,2024-03-18,Rice,Grocery,26247,C666,Mumbai
7125,2024-03-23,Smartphone,Electronics,19888,C590,Mumbai
7126,2024-03-03,Chair,Furniture,74696,C756,Hyderabad
7127,2024-02-04,Smartphone,Electronics,3543,C331,Hyderabad
7128,2024-02-20,Monitor,Electronics,34753,C214,Delhi
7129,2024-03-08,Magazine,Books,9497,C324,Hyderabad
7130,2024-02-25,Laptop,Electronics,64188,C959,Chennai
7131,2024-03-02,Tablet,Electronics,26856,C544,Bangalore
7132,2024-01-12,Monitor,Electronics,44523,C410,Delhi
7133,2024-01-16,Dress,Clothing,62516,C717,Mumbai
7134,2024-01-15,Monitor,Electronics,18048,C574,Delhi
7135,2024-02-16,Jacket,Clothing,93636,C407,Mumbai
7136,2024-01-07,Couch,Furniture,94787,C375,Bangalore
7137,2024-03-29,Eggs,Grocery,90386,C239,Mumbai
7138,2024-02-01,Dress,Clothing,10764,C318,Chennai
7139,2024-01-28,Jeans,Clothing,90910,C735,Bangalore
7140,2024-03-28,Bed,Furniture,38218,C259,Mumbai
7141,2024-02-08,Dress,Clothing,16295,C859,Bangalore
7142,2024-03-09,Couch,Furniture,39472,C779,Chennai
7143,2024-01-16,Textbook,Books,98645,C502,Chennai
7144,2024-01-05,Couch,Furniture,88898,C766,Delhi
7145,2024-01-04,Laptop,Electronics,35684,C992,Hyderabad
7146,2024-03-20,Jacket,Clothing,99412,C767,Hyderabad
7147,2024-03-05,Bed,Furniture,96261,C893,Bangalore
7148,2024-02-25,Magazine,Books,56034,C662,Hyderabad
7149,2024-02-20,T-Shirt,Clothing,88008,C265,Bangalore
7150,2024-01-05,Jacket,Clothing,57633,C726,Bangalore
7151,2024-03-28,Bed,Furniture,30646,C894,Delhi
7152,2024-03-21,Jeans,Clothing,92708,C360,Hyderabad
7153,2024-03-24,Monitor,Electronics,54174,C696,Chennai
7154,2024-01-03,T-Shirt,Clothing,17488,C521,Mumbai
7155,2024-03-20,Couch,Furniture,97961,C628,Chennai
7156,2024-02-29,Dress,Clothing,12748,C906,Delhi
7157,2024-01-21,Dress,Clothing,44648,C288,Chennai
7158,2024-03-21,Textbook,Books,51932,C687,Delhi
7159,2024-02-07,Jacket,Clothing,64776,C496,Bangalore
7160,2024-03-25,Bed,Furniture,7387,C956,Mumbai
7161,2024-03-18,Jeans,Clothing,20324,C871,Hyderabad
7162,2024-03-25,Bed,Furniture,33978,C971,Delhi
7163,2024-03-27,Eggs,Grocery,25816,C464,Delhi
7164,2024-02-26,Chair,Furniture,35944,C905,Chennai
7165,2024-02-21,T-Shirt,Clothing,70234,C680,Hyderabad
7166,2024-03-02,Magazine,Books,55215,C365,Mumbai
7167,2024-02-12,Jacket,Clothing,51335,C759,Delhi
7168,2024-01-31,Tablet,Electronics,9397,C934,Bangalore
7169,2024-03-22,Dress,Clothing,46566,C299,Chennai
7170,2024-03-13,Monitor,Electronics,99080,C621,Chennai
7171,2024-02-09,Jacket,Clothing,8883,C215,Chennai
7172,2024-01-03,Novel,Books,4796,C488,Mumbai
7173,2024-02-19,Jeans,Clothing,39957,C794,Chennai
7174,2024-01-22,Smartphone,Electronics,35460,C379,Bangalore
7175,2024-03-28,Jacket,Clothing,43696,C234,Bangalore
7176,2024-02-16,Smartphone,Electronics,21657,C208,Bangalore
7177,2024-02-27,Table,Furniture,51447,C900,Hyderabad
7178,2024-03-23,Chair,Furniture,49065,C217,Delhi
7179,2024-01-04,Jeans,Clothing,92763,C116,Hyderabad
7180,2024-02-10,Jeans,Clothing,54586,C665,Delhi
7181,2024-03-12,Novel,Books,48924,C463,Delhi
7182,2024-01-08,Novel,Books,42488,C607,Delhi
7183,2024-01-30,Monitor,Electronics,93643,C811,Bangalore
7184,2024-03-06,Eggs,Grocery,77049,C523,Mumbai
7185,2024-03-29,Rice,Grocery,43434,C502,Bangalore
7186,2024-01-23,Bed,Furniture,80319,C365,Hyderabad
7187,2024-02-27,Table,Furniture,34021,C637,Delhi
7188,2024-03-05,Monitor,Electronics,13976,C143,Delhi
7189,2024-01-26,Bread,Grocery,93224,C338,Hyderabad
7190,2024-02-19,Couch,Furniture,8467,C693,Bangalore
7191,2024-02-28,T-Shirt,Clothing,77337,C665,Chennai
7192,2024-01-01,Monitor,Electronics,35020,C193,Chennai
7193,2024-01-01,Jeans,Clothing,1120,C946,Mumbai
7194,2024-02-14,Jeans,Clothing,16615,C335,Mumbai
7195,2024-02-27,Smartphone,Electronics,47437,C365,Mumbai
7196,2024-01-14,Smartphone,Electronics,60921,C487,Delhi
7197,2024-03-27,Rice,Grocery,58275,C555,Bangalore
7198,2024-03-06,Novel,Books,52531,C263,Chennai
7199,2024-02-22,Dress,Clothing,83436,C727,Chennai
7200,2024-03-08,Table,Furniture,1769,C132,Chennai
7201,2024-01-12,Bread,Grocery,27775,C537,Delhi
7202,2024-02-01,Bread,Grocery,1123,C680,Delhi
7203,2024-03-09,Jeans,Clothing,75793,C283,Mumbai
7204,2024-01-23,Bed,Furniture,22364,C491,Hyderabad
7205,2024-03-06,Table,Furniture,90628,C705,Hyderabad
7206,2024-02-25,T-Shirt,Clothing,4455,C196,Mumbai
7207,2024-01-01,Textbook,Books,79504,C775,Delhi
7208,2024-02-19,Jacket,Clothing,38307,C462,Mumbai
7209,2024-03-30,Novel,Books,95316,C309,Mumbai
7210,2024-01-19,Laptop,Electronics,42982,C500,Mumbai
7211,2024-01-22,Tablet,Electronics,39503,C636,Mumbai
7212,2024-02-25,Comics,Books,56913,C379,Hyderabad
7213,2024-03-17,Bread,Grocery,69486,C296,Mumbai
7214,2024-01-01,Chair,Furniture,33066,C875,Mumbai
7215,2024-03-18,Novel,Books,31873,C414,Mumbai
7216,2024-01-08,Magazine,Books,35658,C251,Hyderabad
7217,2024-01-17,Table,Furniture,64105,C466,Bangalore
7218,2024-02-24,Magazine,Books,80928,C623,Chennai
7219,2024-01-03,Couch,Furniture,24014,C707,Hyderabad
7220,2024-01-09,Monitor,Electronics,17840,C698,Chennai
7221,2024-01-02,Chair,Furniture,28997,C897,Mumbai
7222,2024-02-12,Couch,Furniture,84713,C573,Mumbai
7223,2024-01-02,Textbook,Books,65822,C385,Hyderabad
7224,2024-01-31,Magazine,Books,92361,C518,Chennai
7225,2024-02-06,Tablet,Electronics,75487,C717,Chennai
7226,2024-03-17,Textbook,Books,67411,C545,Delhi
7227,2024-02-22,Milk,Grocery,76335,C941,Mumbai
7228,2024-03-13,Eggs,Grocery,13209,C985,Delhi
7229,2024-01-26,Bread,Grocery,28472,C463,Hyderabad
7230,2024-02-14,Smartphone,Electronics,24721,C822,Mumbai
7231,2024-03-13,Novel,Books,98458,C373,Hyderabad
7232,2024-03-29,Novel,Books,72386,C572,Mumbai
7233,2024-01-11,Dress,Clothing,2967,C122,Bangalore
7234,2024-02-16,Dress,Clothing,81941,C164,Bangalore
7235,2024-02-22,Milk,Grocery,40036,C966,Chennai
7236,2024-01-27,Table,Furniture,41341,C233,Mumbai
7237,2024-02-15,Textbook,Books,38298,C541,Delhi
7238,2024-02-01,Dress,Clothing,76350,C180,Bangalore
7239,2024-02-22,Chair,Furniture,6277,C311,Bangalore
7240,2024-01-27,Jeans,Clothing,73648,C220,Bangalore
7241,2024-02-27,Bed,Furniture,65246,C918,Chennai
7242,2024-02-03,Jeans,Clothing,91249,C678,Delhi
7243,2024-03-29,Jeans,Clothing,20985,C111,Delhi
7244,2024-02-18,Monitor,Electronics,88584,C149,Mumbai
7245,2024-01-30,Chair,Furniture,98833,C269,Hyderabad
7246,2024-02-15,Magazine,Books,61800,C557,Bangalore
7247,2024-03-25,Chair,Furniture,8647,C188,Hyderabad
7248,2024-03-25,Table,Furniture,30961,C716,Hyderabad
7249,2024-02-15,Tablet,Electronics,23091,C960,Hyderabad
7250,2024-01-20,Dress,Clothing,78690,C389,Chennai
7251,2024-01-29,Rice,Grocery,90096,C575,Hyderabad
7252,2024-03-20,Laptop,Electronics,89168,C938,Delhi
7253,2024-01-07,Laptop,Electronics,89634,C705,Hyderabad
7254,2024-03-22,T-Shirt,Clothing,72946,C185,Mumbai
7255,2024-03-05,Textbook,Books,15920,C913,Delhi
7256,2024-02-29,Chair,Furniture,24468,C688,Chennai
7257,2024-03-20,Smartphone,Electronics,8281,C951,Mumbai
7258,2024-02-05,Smartphone,Electronics,78237,C391,Mumbai
7259,2024-02-09,Eggs,Grocery,81427,C682,Bangalore
7260,2024-03-01,Couch,Furniture,76611,C946,Hyderabad
7261,2024-03-02,Dress,Clothing,80677,C202,Mumbai
7262,2024-01-17,Bread,Grocery,22747,C447,Hyderabad
7263,2024-02-18,Tablet,Electronics,67705,C266,Bangalore
7264,2024-02-18,Couch,Furniture,92246,C398,Bangalore
7265,2024-03-08,Bed,Furniture,84885,C589,Mumbai
7266,2024-02-27,Couch,Furniture,61024,C574,Mumbai
7267,2024-03-21,Milk,Grocery,59044,C822,Hyderabad
7268,2024-02-01,Tablet,Electronics,80975,C965,Hyderabad
7269,2024-01-30,Chair,Furniture,27149,C287,Bangalore
7270,2024-03-07,Rice,Grocery,1408,C914,Mumbai
7271,2024-01-17,Chair,Furniture,26405,C561,Bangalore
7272,2024-02-14,Smartphone,Electronics,66543,C529,Hyderabad
7273,2024-01-14,Magazine,Books,91465,C337,Mumbai
7274,2024-01-09,Jeans,Clothing,92960,C460,Delhi
7275,2024-01-28,Textbook,Books,26407,C390,Chennai
7276,2024-01-20,Laptop,Electronics,61192,C406,Chennai
7277,2024-03-22,T-Shirt,Clothing,23134,C898,Chennai
7278,2024-02-17,Bed,Furniture,94009,C154,Mumbai
7279,2024-01-03,Couch,Furniture,62815,C956,Delhi
7280,2024-01-02,Monitor,Electronics,3298,C881,Mumbai
7281,2024-03-12,Smartphone,Electronics,11976,C317,Hyderabad
7282,2024-01-12,Dress,Clothing,42587,C484,Mumbai
7283,2024-01-21,Couch,Furniture,78611,C781,Bangalore
7284,2024-03-16,Tablet,Electronics,57685,C422,Chennai
7285,2024-01-15,Bread,Grocery,16672,C248,Bangalore
7286,2024-01-09,Monitor,Electronics,31160,C407,Delhi
7287,2024-03-10,Rice,Grocery,54717,C361,Hyderabad
7288,2024-03-05,Milk,Grocery,22087,C538,Bangalore
7289,2024-03-12,Bread,Grocery,51448,C301,Delhi
7290,2024-03-16,Smartphone,Electronics,41426,C897,Delhi
7291,2024-01-29,Jeans,Clothing,23124,C865,Hyderabad
7292,2024-02-29,Table,Furniture,30793,C282,Bangalore
7293,2024-02-06,Eggs,Grocery,66658,C680,Delhi
7294,2024-01-16,Monitor,Electronics,47056,C609,Chennai
7295,2024-01-02,Textbook,Books,76925,C115,Mumbai
7296,2024-01-05,Bread,Grocery,4114,C951,Chennai
7297,2024-02-05,Monitor,Electronics,59601,C536,Delhi
7298,2024-03-16,Bed,Furniture,70741,C487,Chennai
7299,2024-01-26,Rice,Grocery,30785,C508,Hyderabad
7300,2024-01-03,Chair,Furniture,31907,C266,Mumbai
7301,2024-03-16,Textbook,Books,11202,C135,Delhi
7302,2024-01-27,Magazine,Books,81785,C744,Hyderabad
7303,2024-02-22,Comics,Books,50046,C467,Delhi
7304,2024-02-23,Smartphone,Electronics,38296,C237,Delhi
7305,2024-03-27,Couch,Furniture,20554,C638,Hyderabad
7306,2024-01-25,Milk,Grocery,23208,C407,Hyderabad
7307,2024-02-18,Jacket,Clothing,70678,C714,Mumbai
7308,2024-02-01,Bed,Furniture,64124,C545,Delhi
7309,2024-01-29,Rice,Grocery,68652,C924,Delhi
7310,2024-01-12,T-Shirt,Clothing,44881,C667,Hyderabad
7311,2024-03-28,Eggs,Grocery,41647,C510,Bangalore
7312,2024-01-27,Textbook,Books,23122,C537,Bangalore
7313,2024-02-27,Tablet,Electronics,1599,C569,Mumbai
7314,2024-01-06,Table,Furniture,76051,C663,Delhi
7315,2024-01-12,Comics,Books,80350,C794,Bangalore
7316,2024-03-14,Novel,Books,41667,C580,Hyderabad
7317,2024-01-28,Rice,Grocery,47201,C836,Mumbai
7318,2024-02-07,Couch,Furniture,74888,C900,Hyderabad
7319,2024-03-17,T-Shirt,Clothing,36585,C729,Delhi
7320,2024-01-15,Jeans,Clothing,59416,C120,Mumbai
7321,2024-01-25,Tablet,Electronics,54699,C594,Delhi
7322,2024-03-15,Magazine,Books,83897,C132,Chennai
7323,2024-01-20,Jacket,Clothing,65450,C561,Chennai
7324,2024-01-06,Chair,Furniture,616,C849,Bangalore
7325,2024-03-02,Dress,Clothing,74219,C929,Bangalore
7326,2024-03-26,Bread,Grocery,29945,C949,Chennai
7327,2024-03-16,Milk,Grocery,79056,C669,Hyderabad
7328,2024-02-22,Eggs,Grocery,7699,C375,Chennai
7329,2024-01-29,Chair,Furniture,58165,C359,Chennai
7330,2024-01-31,Magazine,Books,47684,C234,Chennai
7331,2024-02-23,Jeans,Clothing,63247,C844,Mumbai
7332,2024-01-08,Bread,Grocery,76451,C596,Hyderabad
7333,2024-03-25,Jeans,Clothing,77067,C975,Delhi
7334,2024-03-11,Monitor,Electronics,58581,C832,Delhi
7335,2024-03-19,Chair,Furniture,3953,C940,Mumbai
7336,2024-03-01,Rice,Grocery,78337,C218,Chennai
7337,2024-03-19,Chair,Furniture,36760,C663,Mumbai
7338,2024-02-21,Milk,Grocery,42689,C609,Bangalore
7339,2024-01-12,Milk,Grocery,37669,C514,Hyderabad
7340,2024-02-09,Monitor,Electronics,35004,C545,Hyderabad
7341,2024-03-10,Novel,Books,43347,C931,Delhi
7342,2024-01-25,Jacket,Clothing,14208,C342,Mumbai
7343,2024-03-30,Table,Furniture,44552,C146,Mumbai
7344,2024-03-10,Monitor,Electronics,81015,C305,Bangalore
7345,2024-03-08,Magazine,Books,45751,C618,Delhi
7346,2024-01-21,Chair,Furniture,74754,C590,Delhi
7347,2024-01-19,Monitor,Electronics,29260,C246,Mumbai
7348,2024-03-11,Chair,Furniture,82121,C748,Bangalore
7349,2024-02-01,T-Shirt,Clothing,76353,C952,Hyderabad
7350,2024-03-30,Bread,Grocery,66858,C621,Chennai
7351,2024-02-20,T-Shirt,Clothing,94211,C375,Chennai
7352,2024-01-23,Rice,Grocery,95288,C212,Delhi
7353,2024-02-26,Smartphone,Electronics,8841,C361,Mumbai
7354,2024-03-25,Dress,Clothing,31063,C252,Hyderabad
7355,2024-03-13,Monitor,Electronics,18786,C983,Hyderabad
7356,2024-01-08,Jacket,Clothing,51832,C984,Mumbai
7357,2024-01-10,Bed,Furniture,80588,C407,Delhi
7358,2024-02-03,Monitor,Electronics,27263,C113,Delhi
7359,2024-01-10,Textbook,Books,86847,C579,Bangalore
7360,2024-03-26,Novel,Books,29942,C763,Mumbai
7361,2024-01-06,Couch,Furniture,70643,C704,Bangalore
7362,2024-03-15,Couch,Furniture,25846,C638,Hyderabad
7363,2024-02-28,Jeans,Clothing,95797,C420,Mumbai
7364,2024-01-31,Jeans,Clothing,83614,C578,Mumbai
7365,2024-02-04,Dress,Clothing,20716,C423,Delhi
7366,2024-03-13,T-Shirt,Clothing,61358,C614,Hyderabad
7367,2024-02-11,Novel,Books,71537,C279,Mumbai
7368,2024-02-20,Laptop,Electronics,92126,C238,Delhi
7369,2024-01-23,Rice,Grocery,7128,C225,Hyderabad
7370,2024-03-21,Rice,Grocery,61909,C247,Bangalore
7371,2024-02-13,Jacket,Clothing,35395,C249,Bangalore
7372,2024-03-19,Jacket,Clothing,48388,C985,Hyderabad
7373,2024-02-04,Milk,Grocery,29448,C272,Delhi
7374,2024-01-24,Couch,Furniture,85323,C135,Bangalore
7375,2024-02-26,Couch,Furniture,33950,C759,Delhi
7376,2024-01-19,Bread,Grocery,23401,C867,Hyderabad
7377,2024-03-12,Smartphone,Electronics,91883,C752,Bangalore
7378,2024-01-11,Bread,Grocery,97082,C191,Delhi
7379,2024-01-31,Comics,Books,91950,C211,Bangalore
7380,2024-01-12,Tablet,Electronics,89493,C543,Delhi
7381,2024-02-02,Chair,Furniture,15526,C836,Mumbai
7382,2024-03-14,Bread,Grocery,29736,C782,Delhi
7383,2024-02-11,Novel,Books,70670,C583,Delhi
7384,2024-02-01,Magazine,Books,40973,C348,Mumbai
7385,2024-02-13,Laptop,Electronics,64081,C333,Bangalore
7386,2024-03-26,Jeans,Clothing,15127,C317,Mumbai
7387,2024-01-04,Monitor,Electronics,33093,C368,Hyderabad
7388,2024-01-12,Chair,Furniture,98293,C287,Delhi
7389,2024-01-02,Couch,Furniture,38111,C188,Bangalore
7390,2024-03-16,Jeans,Clothing,71442,C667,Hyderabad
7391,2024-01-22,Couch,Furniture,60752,C557,Delhi
7392,2024-02-28,Comics,Books,24269,C887,Chennai
7393,2024-03-15,Jeans,Clothing,46214,C480,Hyderabad
7394,2024-01-17,T-Shirt,Clothing,66082,C206,Hyderabad
7395,2024-02-24,Textbook,Books,57723,C673,Mumbai
7396,2024-03-25,Couch,Furniture,32168,C580,Hyderabad
7397,2024-03-05,Laptop,Electronics,94921,C135,Chennai
7398,2024-03-20,Textbook,Books,17429,C866,Delhi
7399,2024-01-19,Novel,Books,12195,C954,Hyderabad
7400,2024-01-26,Magazine,Books,25745,C430,Hyderabad
7401,2024-02-07,Bread,Grocery,6922,C880,Hyderabad
7402,2024-01-17,Smartphone,Electronics,60184,C371,Chennai
7403,2024-01-24,Bread,Grocery,90241,C133,Mumbai
7404,2024-01-30,Laptop,Electronics,95337,C474,Chennai
7405,2024-03-06,Dress,Clothing,90282,C550,Mumbai
7406,2024-01-10,Bread,Grocery,46847,C596,Mumbai
7407,2024-03-22,Jacket,Clothing,18099,C651,Mumbai
7408,2024-02-01,Chair,Furniture,16111,C420,Chennai
7409,2024-01-10,Jacket,Clothing,99397,C314,Hyderabad
7410,2024-02-07,Magazine,Books,32497,C753,Hyderabad
7411,2024-02-08,Smartphone,Electronics,90121,C988,Chennai
7412,2024-01-31,Comics,Books,9918,C304,Chennai
7413,2024-01-31,Textbook,Books,64805,C107,Chennai
7414,2024-03-23,Bread,Grocery,40196,C996,Hyderabad
7415,2024-01-17,Monitor,Electronics,39766,C820,Mumbai
7416,2024-02-27,Eggs,Grocery,82896,C660,Chennai
7417,2024-03-12,Monitor,Electronics,72849,C218,Delhi
7418,2024-02-26,Dress,Clothing,3605,C118,Mumbai
7419,2024-02-14,Magazine,Books,4029,C116,Delhi
7420,2024-02-29,Tablet,Electronics,36802,C107,Mumbai
7421,2024-03-06,Comics,Books,51278,C242,Delhi
7422,2024-01-13,Jeans,Clothing,18260,C185,Delhi
7423,2024-02-16,Bed,Furniture,84874,C509,Mumbai
7424,2024-02-19,Dress,Clothing,10785,C559,Chennai
7425,2024-02-22,Laptop,Electronics,54304,C886,Chennai
7426,2024-01-06,Couch,Furniture,39892,C705,Mumbai
7427,2024-03-25,Chair,Furniture,63395,C586,Mumbai
7428,2024-03-10,T-Shirt,Clothing,49317,C870,Delhi
7429,2024-02-23,Tablet,Electronics,81515,C416,Bangalore
7430,2024-02-04,Couch,Furniture,70897,C579,Mumbai
7431,2024-01-23,Comics,Books,28150,C922,Bangalore
